"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Pathway"
1.94188565901501,4.50649282575736,2.93945146619698,1.5331067301437,0.125249559721792,0.996594415525663,"ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast"
1589.10494575874,1.20051554953994,0.896876418759486,1.33855180538745,0.180716624604936,0.996594415525663,"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"
40089.9180768028,-0.105447773211957,0.079807544869352,-1.32127574384826,0.186409438728784,0.996594415525663,"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)"
32437.9636195521,-0.202537432313875,0.154894981537068,-1.30757904680989,0.191016127640149,0.996594415525663,"PWY-6123: inosine-5'-phosphate biosynthesis I"
30660.743379719,-0.221447692437162,0.17219641637897,-1.28601800835274,0.198436776874456,0.996594415525663,"PWY-6124: inosine-5'-phosphate biosynthesis II"
48171.0204494088,0.0847198551003984,0.0667186011851389,1.26980862301515,0.204152808385628,0.996594415525663,"PWY-7221: guanosine ribonucleotides de novo biosynthesis"
35421.163298182,-0.124991640087465,0.0994060981515613,-1.25738402785808,0.20861461001336,0.996594415525663,"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)"
57768.0337195995,0.154934455684315,0.124683815192011,1.24261882302621,0.214008330278566,0.996594415525663,"ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)"
40924.0644963922,-0.0868290950387181,0.0750109291567244,-1.15755258620116,0.247046667751117,0.996594415525663,"PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)"
89.4272201740909,2.98401978172019,2.62161944650223,1.13823529410475,0.255022244738546,0.996594415525663,"KETOGLUCONMET-PWY: ketogluconate metabolism"
36854.245259537,0.138083440371775,0.127985596844318,1.07889828055996,0.280633075443863,0.996594415525663,"PWY-5103: L-isoleucine biosynthesis III"
397.92670385441,2.9371801266244,2.77087827619207,1.0600177394515,0.289136529030669,0.996594415525663,"PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)"
1282.23644617312,1.37707296054694,1.30358425034791,1.0563743464831,0.290797221495019,0.996594415525663,"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type"
763.928761298998,2.27203101563228,2.15686366613132,1.05339574833097,0.29215965198335,0.996594415525663,"PWY-5723: Rubisco shunt"
2677.16846160217,0.75594341141914,0.737910995997164,1.02443711439427,0.305628859279027,0.996594415525663,"FERMENTATION-PWY: mixed acid fermentation"
280.802796850343,2.91371476803087,2.88576386556551,1.009685789887,0.312645852684436,0.996594415525663,"P441-PWY: superpathway of N-acetylneuraminate degradation"
18262.5359961211,-0.244424934644552,0.242670460007269,-1.00722986488438,0.313824324503124,0.996594415525663,"PWY-5100: pyruvate fermentation to acetate and lactate II"
59487.3223777652,0.105082813902697,0.105482128159247,0.996214389456118,0.319145989352204,0.996594415525663,"VALSYN-PWY: L-valine biosynthesis"
33594.8908508478,-0.0680117495334013,0.0690422238270227,-0.985074723314196,0.324587368220805,0.996594415525663,"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)"
22089.5805782085,-0.279359069397888,0.285967027141688,-0.976892588597195,0.328622331334366,0.996594415525663,"OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)"
79.6912252180039,2.77750221338116,2.88668601964141,0.962176764110351,0.335960818932223,0.996594415525663,"GLYCOCAT-PWY: glycogen degradation I (bacterial)"
39.4428276696014,2.75468071954333,2.88800751088153,0.953834333589561,0.340167507170381,0.996594415525663,"PWY-2723: trehalose degradation V"
37757.7368712047,0.139984845610921,0.147456230494587,0.949331507671086,0.342452033532867,0.996594415525663,"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)"
5913.47698887971,-0.391476035591551,0.418426990744888,-0.935589826303129,0.34948441469691,0.996594415525663,"PWY-5659: GDP-mannose biosynthesis"
18619.6454804541,0.140907879001978,0.153086241375287,0.920447701479236,0.35733885088443,0.996594415525663,"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"
77.837207464555,2.62721256312447,2.88661914014651,0.910134810161039,0.362751418489698,0.996594415525663,"PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)"
1414.76038128844,1.55343388656266,1.72079946145054,0.902739640128198,0.366664092804513,0.996594415525663,"PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I"
59.701702050104,2.50884566528486,2.87444510203384,0.87281042991905,0.382766413704929,0.996594415525663,"PWY-5083: NAD/NADH phosphorylation and dephosphorylation"
1045.35796444151,-0.889373188287519,1.08939930089914,-0.816388616693134,0.414277905116801,0.996594415525663,"DAPLYSINESYN-PWY: L-lysine biosynthesis I"
40932.1598098938,0.0945396826466633,0.117263590893418,0.806215142538075,0.420118809023164,0.996594415525663,"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)"
20795.4576179589,-0.29857468693341,0.377391884921242,-0.791152907264341,0.428854768448702,0.996594415525663,"UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I"
7384.2382286414,0.428981493309177,0.544943189953846,0.787204063134561,0.431162419098419,0.996594415525663,"PWY-7315: dTDP-N-acetylthomosamine biosynthesis"
10287.9682630187,0.22781286825006,0.290725525851954,0.783601190788005,0.433274156872808,0.996594415525663,"THRESYN-PWY: superpathway of L-threonine biosynthesis"
3985.48704425602,-0.336565214576934,0.434790097720282,-0.774086660072603,0.438879545626006,0.996594415525663,"PWY-6606: guanosine nucleotides degradation II"
37107.228304678,0.161142889162665,0.209646327165268,0.768641603893365,0.442106100317268,0.996594415525663,"PWY0-1296: purine ribonucleosides degradation"
37375.0815399683,-0.119183524998368,0.158742639849797,-0.750797171516991,0.452774731934398,0.996594415525663,"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)"
249.559934781086,1.80036113778918,2.40325062388984,0.749135824575448,0.453775344528818,0.996594415525663,"PWY-5005: biotin biosynthesis II"
5236.26700344245,0.546368362796128,0.748545994402369,0.729906200663518,0.465447521861273,0.996594415525663,"SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I"
429.161786997062,1.8903595978534,2.59012607469425,0.729833044160427,0.465492243382218,0.996594415525663,"PWY-8004: Entner-Doudoroff pathway I"
10820.2548856348,-0.469610520969795,0.648226535414521,-0.724454330876002,0.468786854988135,0.996594415525663,"LACTOSECAT-PWY: lactose and galactose degradation I"
110.110848118631,2.00858530791023,2.88603315429515,0.695967509909215,0.486449177025171,0.996594415525663,"PWY-6607: guanosine nucleotides degradation I"
49888.8829015646,0.221495487307803,0.320119294431586,0.691915455146485,0.488990424274033,0.996594415525663,"PWY-7111: pyruvate fermentation to isobutanol (engineered)"
4488.69175433211,0.835743088564135,1.20891468395816,0.691316847792597,0.489366446430928,0.996594415525663,"PWY-6901: superpathway of glucose and xylose degradation"
1950.98380872316,0.576109840970005,0.834536009101613,0.690335509417016,0.489983222209011,0.996594415525663,"PWY-6549: L-glutamine biosynthesis III"
49.0321398753277,1.9589811470171,2.8868417183119,0.678589731674871,0.497397850814644,0.996594415525663,"PWY-6588: pyruvate fermentation to acetone"
971.171100589212,1.12735147838557,1.67660341668505,0.672401992723211,0.50132781453995,0.996594415525663,"PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)"
1561.80274064024,-1.19267034118111,1.78099072440802,-0.669666789857954,0.503070226793501,0.996594415525663,"PWY-5030: L-histidine degradation III"
1965.89744534516,1.15197849928047,1.75588516000802,0.656067108212939,0.511780946480282,0.996594415525663,"PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage"
19664.7030210966,0.150597448316245,0.231784897154312,0.649729340285635,0.515867068202651,0.996594415525663,"HISTSYN-PWY: L-histidine biosynthesis"
25754.4992928181,0.110200379450061,0.176708991711268,0.623626327007297,0.532873016664199,0.996594415525663,"CALVIN-PWY: Calvin-Benson-Bassham cycle"
46.1857821468441,1.64842134568142,2.6601076200194,0.61968220130485,0.535467036014878,0.996594415525663,"PWY-5675: nitrate reduction V (assimilatory)"
25426.4288056908,-0.167624412420134,0.277438262629308,-0.604186354223609,0.54571975222377,0.996594415525663,"GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)"
1533.03090959259,0.729176448442255,1.25172509104652,0.58253721496676,0.560204881951366,0.996594415525663,"PWY-4984: urea cycle"
49670.6804653172,0.0951729778501786,0.164445487859643,0.578750922806773,0.562757250325678,0.996594415525663,"PWY-6609: adenine and adenosine salvage III"
1220.83223404896,1.53566420137557,2.70326415785878,0.568077742943165,0.569982180019038,0.996594415525663,"COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I"
221.143637295309,-1.63318043298473,2.88566495093297,-0.565963291218791,0.571418735088388,0.996594415525663,"PWY-6285: superpathway of fatty acids biosynthesis (E. coli)"
1811.31372753436,0.706168658525784,1.2603039871598,0.560316134615424,0.575263824029372,0.996594415525663,"CITRULBIO-PWY: L-citrulline biosynthesis"
1619.3135650057,1.11255080526678,1.9944599922863,0.557820567757507,0.576966916432569,0.996594415525663,"PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)"
1619.3135650057,1.11255080526678,1.9944599922863,0.557820567757507,0.576966916432569,0.996594415525663,"PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)"
312.597130150702,1.0057362360939,1.82718317032199,0.550429892541462,0.582024550430446,0.996594415525663,"P562-PWY: myo-inositol degradation I"
646.678685115421,1.24585609281861,2.30788809526506,0.539825174095163,0.58931760436026,0.996594415525663,"TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis"
13712.3123053961,0.265924359755446,0.493521578052188,0.538830259063821,0.590003982543297,0.996594415525663,"PWY-3001: superpathway of L-isoleucine biosynthesis I"
20334.8707319956,-0.129363920379474,0.243014920213583,-0.532329127223042,0.594498062110029,0.996594415525663,"HSERMETANA-PWY: L-methionine biosynthesis III"
8023.86562760323,-0.405076903896258,0.761040134470093,-0.532267465996796,0.594540761866563,0.996594415525663,"PWY-2941: L-lysine biosynthesis II"
5209.45043498903,0.825335173423063,1.6105967138817,0.512440616766144,0.608342670727315,0.996594415525663,"PWY-7237: myo-, chiro- and scillo-inositol degradation"
1013.63787582611,0.686233173542727,1.34698159396636,0.509459948537251,0.610429865168207,0.996594415525663,"CENTFERM-PWY: pyruvate fermentation to butanoate"
1577.21429727626,1.20716402931001,2.38425752878097,0.506306057436343,0.612641811294344,0.996594415525663,"NAGLIPASYN-PWY: lipid IVA biosynthesis"
1252.63650616822,0.670819360642172,1.35611205655048,0.494663665441133,0.620837553572971,0.996594415525663,"PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation"
879.781658442883,0.953148799958852,1.93147722289564,0.49348177066769,0.621672217238423,0.996594415525663,"PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV"
24113.2071412263,0.108795761796774,0.223388490425606,0.487024920529671,0.626240670809014,0.996594415525663,"PWY-7199: pyrimidine deoxyribonucleosides salvage"
26029.5284649145,0.0903913676021868,0.186151783936234,0.48557884158204,0.627265800918452,0.996594415525663,"PWY-5667: CDP-diacylglycerol biosynthesis I"
26029.5284649145,0.0903913676021868,0.186151783936234,0.48557884158204,0.627265800918452,0.996594415525663,"PWY0-1319: CDP-diacylglycerol biosynthesis II"
394.018465004634,0.959444865259183,1.99288857205281,0.48143427520932,0.630207881381304,0.996594415525663,"SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis"
28367.1547584382,0.0891942868468224,0.186460672750509,0.478354419358808,0.632397969642598,0.996594415525663,"GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)"
1879.25825172405,0.375275130742518,0.79406998345797,0.472597048824704,0.636500688367498,0.996594415525663,"PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation"
2434.96985027343,1.06363423333191,2.27482780276212,0.467566921786536,0.640094324461576,0.996594415525663,"PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)"
90.6165640797827,1.1657592873751,2.50370805169521,0.465613107960327,0.641492458716436,0.996594415525663,"HEMESYN2-PWY: heme biosynthesis II (anaerobic)"
6997.78509282232,-0.17731272458467,0.384274045983078,-0.461422587442917,0.644495449230029,0.996594415525663,"PWY-6608: guanosine nucleotides degradation III"
899.124760848947,0.703458631731075,1.6087785035719,0.43726257540688,0.661920933196979,0.996594415525663,"PWY-5177: glutaryl-CoA degradation"
29335.0593222312,0.0485478739346508,0.111100565627215,0.436972338174653,0.662131409156432,0.996594415525663,"PWY-6163: chorismate biosynthesis from 3-dehydroquinate"
4212.57272454233,-1.04766444029348,2.45403669218364,-0.42691474158899,0.669441427888284,0.996594415525663,"PWY-6823: molybdopterin biosynthesis"
1060.09616865777,0.993364540300045,2.34819038934676,0.423034071175289,0.672270402833592,0.996594415525663,"PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)"
2201.41687465272,0.465121906713948,1.10135735448167,0.422316975340712,0.672793669296142,0.996594415525663,"PWY-6353: purine nucleotides degradation II (aerobic)"
2260.5765701763,1.07963964329661,2.57735122417292,0.418895039671231,0.675292842391207,0.996594415525663,"GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff"
330.196397863968,0.942476451139335,2.26155422961726,0.416738382302173,0.67686977660984,0.996594415525663,"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)"
29921.2194108152,0.0570013231431718,0.137282808571244,0.415210933811793,0.677987495383399,0.996594415525663,"PWY-6527: stachyose degradation"
4240.20075937336,-0.599884995382579,1.53773565236289,-0.390109310700311,0.69645571826697,0.996594415525663,"PWY-5913: TCA cycle VI (obligate autotrophs)"
990.126129805513,-0.91782801660502,2.35316182781511,-0.39004033031473,0.696506724694849,0.996594415525663,"PWY-5941: glycogen degradation II (eukaryotic)"
620.112505644011,0.738569008475206,1.89524304705486,0.389696197341504,0.696761208740329,0.996594415525663,"HOMOSER-METSYN-PWY: L-methionine biosynthesis I"
685.614518059941,-0.896666013869634,2.30561038640104,-0.388906130523333,0.697345586983019,0.996594415525663,"PWY-I9: L-cysteine biosynthesis VI (from L-methionine)"
30769.6680075265,0.0435173353360987,0.112418512079652,0.387101150255978,0.69868132609299,0.996594415525663,"ARO-PWY: chorismate biosynthesis I"
8525.17054920618,0.129644591061832,0.336462065177077,0.385317111436027,0.700002485357843,0.996594415525663,"RHAMCAT-PWY: L-rhamnose degradation I"
4063.31980493153,0.762648729401438,2.0428175411524,0.373331790058554,0.708901518955244,0.996594415525663,"HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)"
1187.74885644916,0.719232908841908,1.94338538797056,0.37009278411473,0.711313358453657,0.996594415525663,"METSYN-PWY: L-homoserine and L-methionine biosynthesis"
6666.85076476887,0.352637086761846,0.975430762085115,0.361519341473337,0.717711248892685,0.996594415525663,"PWY66-399: gluconeogenesis III"
2042.56609218966,-0.323079849907036,0.902167327095383,-0.358115218988503,0.720257090236007,0.996594415525663,"PWY-6595: superpathway of guanosine nucleotides degradation (plants)"
3986.63000166743,0.535664720615324,1.49697336772115,0.357831830656258,0.720469168267067,0.996594415525663,"PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)"
456.897142017974,-0.817700129656677,2.29908898142828,-0.355662671719948,0.722093203084971,0.996594415525663,"PWY-6305: putrescine biosynthesis IV"
1208.97307766916,0.679127003330554,1.94390246734421,0.34936269423969,0.726817036632015,0.996594415525663,"MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis"
306.255296565201,-0.894609311497012,2.59824385745618,-0.344313067047094,0.730610858321216,0.996594415525663,"PWY-6969: TCA cycle V (2-oxoglutarate synthase)"
2300.62171255445,0.276485321027013,0.803472981119213,0.344112779799861,0.730761472272618,0.996594415525663,"SALVADEHYPOX-PWY: adenosine nucleotides degradation II"
23651.0814135231,-0.0780343666404699,0.231195804854597,-0.337525011275819,0.735721160914956,0.996594415525663,"PWY-7663: gondoate biosynthesis (anaerobic)"
172.884485476463,-0.972121624126528,2.8856788624597,-0.336877965449665,0.736208896453961,0.996594415525663,"PWY-5971: palmitate biosynthesis (type II fatty acid synthase)"
349.549826726952,0.76202885992287,2.26960476670921,0.33575399166427,0.737056387343621,0.996594415525663,"FAO-PWY: fatty acid &beta;-oxidation I"
1759.49529262637,-0.754710599579224,2.24858833109462,-0.335637514943355,0.737144230618557,0.996594415525663,"PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)"
6663.67098527607,-0.453085543494956,1.35203247016417,-0.335114395174207,0.737538794305184,0.996594415525663,"PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis"
918.218129032559,-0.447442581955559,1.33525101292179,-0.335099975679079,0.737549671206048,0.996594415525663,"P108-PWY: pyruvate fermentation to propanoate I"
4046.7023440057,0.499580995262277,1.49731105847651,0.333652110851698,0.738642090572672,0.996594415525663,"PWY-6897: thiamin salvage II"
49589.3104183986,-0.0290518099868928,0.0873929290131278,-0.33242746655772,0.739566501361884,0.996594415525663,"TRNA-CHARGING-PWY: tRNA charging"
81.9259693762696,0.896902088570438,2.71373501594803,0.330504667294169,0.741018666595958,0.996594415525663,"GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation"
4948.82549268528,-0.504986327249288,1.53755462083055,-0.328434723819116,0.742582991951344,0.996594415525663,"PWY-6936: seleno-amino acid biosynthesis"
44930.4642044049,-0.024084644569578,0.0744021815439668,-0.323708849253911,0.746158470574236,0.996594415525663,"PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II"
44930.4642044049,-0.024084644569578,0.0744021815439668,-0.323708849253911,0.746158470574236,0.996594415525663,"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis"
2469.26646017614,0.779099198794306,2.41689668795121,0.322355193202215,0.747183624583215,0.996594415525663,"PWY0-1261: anhydromuropeptides recycling"
214.446672690633,0.833040350250326,2.59051681223196,0.321573033734758,0.74777617550998,0.996594415525663,"SO4ASSIM-PWY: sulfate reduction I (assimilatory)"
4751.00981711879,-0.395754097222325,1.23154270642753,-0.321348253013761,0.747946493211682,0.996594415525663,"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"
336.091202737744,-0.834484946190009,2.62992162292683,-0.317304112379332,0.75101285724745,0.996594415525663,"PWY-7316: dTDP-N-acetylviosamine biosynthesis"
3049.16937085892,0.209562210099833,0.679265766703025,0.308512838968747,0.757692132302019,0.996594415525663,"PWY-7242: D-fructuronate degradation"
25982.1280259686,-0.0620855323599577,0.204317519702755,-0.303867883920482,0.761228546441129,0.996594415525663,"PWY-5973: cis-vaccenate biosynthesis"
250.263030218908,0.846674311650435,2.83510134082278,0.29863987556957,0.765214836764662,0.996594415525663,"PWY-1861: formaldehyde assimilation II (RuMP Cycle)"
4699.56092732901,0.281920135430955,0.956874826337173,0.294625929820015,0.768279651831847,0.996594415525663,"PENTOSE-P-PWY: pentose phosphate pathway"
366.492698177725,-0.722435985030188,2.47039572795844,-0.292437351981343,0.769952252994393,0.996594415525663,"GLUDEG-I-PWY: GABA shunt"
18128.6017522807,0.427219089076679,1.50931935585924,0.283054137892154,0.777135337110516,0.996594415525663,"GLUTORN-PWY: L-ornithine biosynthesis"
35828.3314784599,-0.0319052877739307,0.113374925742557,-0.281413968432302,0.778392905591425,0.996594415525663,"PWY-2942: L-lysine biosynthesis III"
2501.69572198335,0.241774110637313,0.8594134081284,0.28132457365756,0.778461464033198,0.996594415525663,"GALACTUROCAT-PWY: D-galacturonate degradation I"
857.981267769181,0.651761861196262,2.34390292362572,0.278066917629877,0.780960990527247,0.996594415525663,"PWY-6143: CMP-pseudaminate biosynthesis"
1742.27268804697,0.426754167901886,1.54422143702587,0.276355552169904,0.78227499203406,0.996594415525663,"GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation"
431.548425194699,0.551726444056014,2.01374788885518,0.273979899425082,0.784100068765902,0.996594415525663,"PWY-5676: acetyl-CoA fermentation to butanoate II"
14514.8524632889,0.415561394317031,1.52010651072429,0.273376497886997,0.784563816918762,0.996594415525663,"PWY-6317: galactose degradation I (Leloir pathway)"
405.602587888204,0.534247604189836,1.97893745471289,0.269966897092939,0.787185720622379,0.996594415525663,"PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)"
287.326307062914,-0.637941515524513,2.42111143153693,-0.263491183104921,0.792172018389149,0.996594415525663,"PWY0-1479: tRNA processing"
323.455470627022,-0.63830790291367,2.45848189498897,-0.259634982146791,0.79514534958233,0.996594415525663,"PWY-5022: 4-aminobutanoate degradation V"
37430.1420873691,0.0273780564420065,0.106867726744425,0.256186383635551,0.797806922164718,0.996594415525663,"PWY-5097: L-lysine biosynthesis VI"
41724.7520781177,0.0216092059370797,0.0862279480194973,0.250605591729882,0.802119058085292,0.996594415525663,"PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I"
19299.9207995185,-0.0736243339642668,0.29809085099963,-0.246986224895437,0.804918884824038,0.996594415525663,"PWY-6703: preQ0 biosynthesis"
23913.9615456686,0.393543823539351,1.59620377852051,0.246549863391578,0.805256609988963,0.996594415525663,"PWY-6737: starch degradation V"
15449.251811833,0.233406266768652,0.965400951590948,0.241771324529986,0.808957359527443,0.996594415525663,"RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)"
8307.19715126497,-0.246608657021814,1.05818206798911,-0.233049363131289,0.815723074643945,0.996594415525663,"PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis"
1097.37259441683,-0.284167253788729,1.23717266426525,-0.22969086045681,0.818331997351167,0.996594415525663,"FUCCAT-PWY: fucose degradation"
14702.9740849672,-0.106472880709997,0.473205347579117,-0.225003544982541,0.821976516474336,0.996594415525663,"ANAEROFRUCAT-PWY: homolactic fermentation"
227.180750272425,0.489955684962623,2.20750715129958,0.221949761147629,0.824352992655294,0.996594415525663,"P42-PWY: incomplete reductive TCA cycle"
457.228975243645,0.542668139294681,2.46116969350217,0.220491963933816,0.825488030242498,0.996594415525663,"PWY-6749: CMP-legionaminate biosynthesis I"
16925.6657231974,-0.0663542616450559,0.301514111830246,-0.220070169327311,0.825816506725805,0.996594415525663,"PWY-5188: tetrapyrrole biosynthesis I (from glutamate)"
371.639557603439,0.530166983145319,2.428840634507,0.218279855669876,0.827211068895676,0.996594415525663,"PWY-7761: NAD salvage pathway II (PNC IV cycle)"
5046.7941171024,0.328145478315126,1.51507696074034,0.216586673032622,0.828530472601526,0.996594415525663,"PWY-4981: L-proline biosynthesis II (from arginine)"
25236.5014704893,0.0401513988075619,0.185979304729255,0.215891756698486,0.829072122790313,0.996594415525663,"PWY-5484: glycolysis II (from fructose 6-phosphate)"
1887.36665267689,0.328047294651956,1.54986153124841,0.211662324690204,0.832370482646214,0.996594415525663,"GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation"
3546.52463239184,0.483443542489824,2.32766026760039,0.207695061525543,0.835467073931173,0.996594415525663,"PWY-7560: methylerythritol phosphate pathway II"
25733.9657673843,0.331438185338375,1.60080879218419,0.207044206001737,0.835975335002702,0.996594415525663,"PWY-7400: L-arginine biosynthesis IV (archaebacteria)"
71.7741320277426,0.592690521915007,2.8860596330543,0.205363227816525,0.837288347909483,0.996594415525663,"HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)"
2837.66009026577,0.240842863313499,1.18889272903174,0.202577454998523,0.839465312931899,0.996594415525663,"METH-ACETATE-PWY: methanogenesis from acetate"
307.442743359617,0.525163999554581,2.62271710596407,0.200236616583754,0.841295531129444,0.996594415525663,"ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis"
11026.9242270392,-0.103530947049367,0.517290788300187,-0.200140712711257,0.841370533315304,0.996594415525663,"PWY-7234: inosine-5'-phosphate biosynthesis III"
3844.70145855481,0.467201297273228,2.3371916141545,0.199898585312288,0.841559896871417,0.996594415525663,"PWY-6270: isoprene biosynthesis I"
15446.9294844503,0.301205048072468,1.51695160637747,0.19855943116851,0.842607390882442,0.996594415525663,"PWY66-422: D-galactose degradation V (Leloir pathway)"
24146.443307814,0.313660254610659,1.59553617088652,0.196586113391827,0.844151438463732,0.996594415525663,"BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis"
218.54480896434,0.402488684881509,2.07211738976606,0.19424029105173,0.845987735907576,0.996594415525663,"POLYAMSYN-PWY: superpathway of polyamine biosynthesis I"
327.783717935851,-0.498621518986568,2.60580924082836,-0.191349969588741,0.848251414214991,0.996594415525663,"PWY-5913: partial TCA cycle (obligate autotrophs)"
