"Pathway","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)",6249.46302562148,-1.0339514183788,0.456769943466025,-2.2636152688442,0.0235977879153399,0.449095845890332
"PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I",39367.4884818524,0.349486467535852,0.154728380813772,2.25870952502557,0.0239014595851998,0.449095845890332
"PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I",318.067008394756,4.03872690962555,1.80806728004784,2.23372600908893,0.0255011065698653,0.455194752272096
"PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis",3852.44806871605,1.24353940305604,0.565301196041659,2.19978201313481,0.0278223647265655,0.472980200351613
"PWY-6123: inosine-5'-phosphate biosynthesis I",28466.3357915812,0.203655976469858,0.0970415238908452,2.09864775721098,0.0358479631462934,0.557275614806664
"PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)",6.43646356419954,-6.05895222474039,2.95254094310511,-2.05211454861938,0.0401585313653834,0.557275614806664
"ARO-PWY: chorismate biosynthesis I",26519.4335739065,0.425887264286386,0.207682566898878,2.05066448593036,0.0402996317410018,0.557275614806664
"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)",34754.7700078252,0.238356989860957,0.120038503791863,1.98567111661313,0.0470698541541894,0.557275614806664
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",2840.71006389538,0.576996944498574,0.290707740083167,1.98480076358993,0.0471666425176024,0.557275614806664
"PWY-5973: cis-vaccenate biosynthesis",19007.7543504539,-0.172910160675274,0.087312528451478,-1.98035910472304,0.0476631917626848,0.557275614806664
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis",24134.5831864578,0.496740824747483,0.250854914995976,1.98019171661616,0.0476819902876812,0.557275614806664
"PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II",45404.4494865873,0.292650081949909,0.14848211973278,1.97094493583864,0.0487301745048747,0.557275614806664
"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis",45404.4494865873,0.292650081949909,0.14848211973278,1.97094493583864,0.0487301745048747,0.557275614806664
"HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)",378.098910568093,5.68310111171329,2.88753573576832,1.96814918732118,0.0490508747678644,0.557275614806664
"PWY-5918: superpathay of heme biosynthesis from glutamate",5.26732993760149,-5.76812565867115,2.95306194545103,-1.95326944209772,0.0507876764114015,0.557275614806664
"PWY-7663: gondoate biosynthesis (anaerobic)",16813.0012382474,-0.203081760766479,0.104295191679314,-1.94718239159973,0.0515128719569185,0.557275614806664
"PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II",462.95277327222,5.55503218727382,2.88699233875428,1.92415896388239,0.0543346610676768,0.570513941210606
"METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis",4.57028886175788,-5.56523400816736,2.95349279148429,-1.88428901002008,0.0595258931661336,0.591262916564638
"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type",902.682706693306,-1.29627973979577,0.688203613411904,-1.88357008672071,0.0596231512502156,0.591262916564638
"PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation",422.347025885693,-2.49370393498327,1.33463544110412,-1.86845325560984,0.0616989198753306,0.59531119987819
"PWY-5667: CDP-diacylglycerol biosynthesis I",28483.9637719252,0.293835605128255,0.163183657734948,1.80064357673315,0.0717590761010189,0.656871542770865
"PWY0-1319: CDP-diacylglycerol biosynthesis II",28483.9637719252,0.293835605128255,0.163183657734948,1.80064357673315,0.0717590761010189,0.656871542770865
"PWY-3001: superpathway of L-isoleucine biosynthesis I",11209.6399489864,0.366319625085631,0.20561294155339,1.78159809551926,0.0748147952370016,0.664723631827605
"PWY-6163: chorismate biosynthesis from 3-dehydroquinate",28854.0478528523,0.336002300747961,0.18958289980264,1.77232388099216,0.0763408092575121,0.664723631827605
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",905.554403073803,-1.17051677621838,0.680133233932911,-1.72101099875652,0.085248828059097,0.694448113999577
"PWY-7199: pyrimidine deoxyribonucleosides salvage",23342.8456691386,0.383074928250118,0.223786311799854,1.71178891670875,0.0869355753029793,0.694448113999577
"COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I",510.116660067333,-4.666070777604,2.73661625104755,-1.70505118348905,0.0881848789249602,0.694448113999577
"PWY-6608: guanosine nucleotides degradation III",2197.99451143237,-0.507542230197026,0.298269823390378,-1.70162111750994,0.0888264162295615,0.694448113999577
"PWY-6124: inosine-5'-phosphate biosynthesis II",26950.7422855633,0.201135826189855,0.118444550703282,1.6981433505854,0.0894807093668923,0.694448113999577
"P164-PWY: purine nucleobases degradation I (anaerobic)",1770.00135241218,-0.452850991626462,0.280032248627405,-1.61713871829455,0.105848340854693,0.79966009011045
"PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)",5923.08859915498,-0.735711208043669,0.460025048075172,-1.59928510658717,0.109757267270062,0.79966009011045
"PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)",5923.08859915498,-0.735711208043669,0.460025048075172,-1.59928510658717,0.109757267270062,0.79966009011045
"PWY-5103: L-isoleucine biosynthesis III",25978.461934299,0.195273863250701,0.127769538080376,1.52832878778868,0.12643092582126,0.902716810363794
"GLUDEG-I-PWY: GABA shunt",2118.69573955409,-0.753642171913621,0.508036756034231,-1.4834402490808,0.137957480433513,0.934429970804089
"ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis",7507.13673735317,0.338812591495514,0.229510411983921,1.47624061395197,0.139879310158757,0.934429970804089
"PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)",4100.09110669334,-0.31670609001524,0.2166605192842,-1.46176188934453,0.143806470976246,0.934429970804089
"PWY-5100: pyruvate fermentation to acetate and lactate II",22207.9402078042,-0.467614055645502,0.320899675313062,-1.45719703576923,0.145061998617809,0.934429970804089
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II",16295.5219887837,0.235870330754974,0.162475567454071,1.45172800102176,0.14657725032221,0.934429970804089
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II",16295.5219887837,0.235870330754974,0.162475567454071,1.45172800102176,0.14657725032221,0.934429970804089
"PWY-6549: L-glutamine biosynthesis III",1955.3395030032,-0.571430625934691,0.40315064819853,-1.41741214726583,0.156362463244127,0.979322796107954
"PANTO-PWY: phosphopantothenate biosynthesis I",23515.6220403561,-0.221920076384647,0.16327080715672,-1.35921467070124,0.174078573757293,0.999910785445202
"PWY-4041: &gamma;-glutamyl cycle",1764.70134322199,-0.355063197188142,0.261759182580743,-1.35644982417615,0.174956089693518,0.999910785445202
"FUCCAT-PWY: fucose degradation",413.994099286389,1.27635762135277,0.953303531014617,1.33887852066835,0.180610223219479,0.999910785445202
"HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)",356.865972722359,3.10726767903412,2.33246988244333,1.33217912154954,0.182801335565469,0.999910785445202
"PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)",604.655298138697,-3.74401159500278,2.82049767508026,-1.32742942073024,0.18436667282254,0.999910785445202
"PWY0-862: (5Z)-dodecenoate biosynthesis I",67.5591902653951,-3.82765934360033,2.88953030343594,-1.32466489070866,0.185282322904103,0.999910785445202
"GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)",30185.483887161,-0.189107868649094,0.148827263247749,-1.27065340396867,0.203851979198537,0.999910785445202
"PWY-7254: TCA cycle VII (acetate-producers)",131.157274589324,3.55981587466017,2.88700346420215,1.23304870215802,0.217557594433815,0.999910785445202
"PWY-6703: preQ0 biosynthesis",13985.1255187236,-0.239836117340237,0.196099222288588,-1.22303451559479,0.221316660040957,0.999910785445202
"CALVIN-PWY: Calvin-Benson-Bassham cycle",17834.8374273684,-0.305324686871835,0.249813759322985,-1.2222092477984,0.221628507596364,0.999910785445202
"PWY-7221: guanosine ribonucleotides de novo biosynthesis",37816.7778975116,-0.163630797236109,0.135511164330587,-1.20750786877547,0.227236616533898,0.999910785445202
"SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I",5210.60686636542,0.331705115083606,0.280837513159553,1.18112823088258,0.237551786545533,0.999910785445202
"PWY-6609: adenine and adenosine salvage III",52034.0897879265,0.188476357220659,0.163804269502888,1.15061932019627,0.249888881124975,0.999910785445202
"PWY-5030: L-histidine degradation III",1748.37049686163,0.274912120048539,0.239153124945211,1.14952342818652,0.25034021190703,0.999910785445202
"PWY0-1296: purine ribonucleosides degradation",38696.6488070471,0.22174915648291,0.193020134810792,1.14883950682284,0.250622165523445,0.999910785445202
"HISDEG-PWY: L-histidine degradation I",9800.94458417445,-0.31247199762907,0.27354255102263,-1.14231587173879,0.25332274623689,0.999910785445202
"TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis",474.658886117268,-2.53233891986236,2.35032900501063,-1.07744018580535,0.281283659244071,0.999910785445202
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)",32801.3405886409,0.275039319522964,0.256214093252409,1.07347459318723,0.283058232115057,0.999910785445202
"PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II",24838.3560065003,0.107375108091397,0.101013685745242,1.06297584628481,0.287792905014196,0.999910785445202
"VALSYN-PWY: L-valine biosynthesis",48001.7014835608,0.237720442183102,0.223700819382635,1.06267130732537,0.28793103714473,0.999910785445202
"PWY-6749: CMP-legionaminate biosynthesis I",317.246817627,-1.26795937172465,1.22069381205585,-1.03872024188375,0.298934864299151,0.999910785445202
"FERMENTATION-PWY: mixed acid fermentation",1864.94704736781,-0.445337260363575,0.430224208528257,-1.03512831573801,0.300608990398269,0.999910785445202
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)",30838.1656239063,0.312476492207234,0.306009695247381,1.02113265383512,0.307191594213049,0.999910785445202
"PWY-5941: glycogen degradation II (eukaryotic)",619.58759255935,2.19949759769648,2.18580755308647,1.0062631518455,0.31428900082408,0.999910785445202
"PWY0-1061: superpathway of L-alanine biosynthesis",321.02197543841,-2.35882837852523,2.34636789170363,-1.00531054267562,0.3147473401386,0.999910785445202
"HSERMETANA-PWY: L-methionine biosynthesis III",16822.4363297197,-0.132098494590301,0.13197093284719,-1.00096658969032,0.316842961119712,0.999910785445202
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I",29554.6492934365,0.088435477892942,0.0887588138145969,0.996357140122104,0.319076649798859,0.999910785445202
"SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis",734.162139478106,-1.01338300821566,1.02014826939838,-0.99336835498754,0.320530477243318,0.999910785445202
"ANAEROFRUCAT-PWY: homolactic fermentation",14116.1970568259,-0.2623341517623,0.265571339581281,-0.987810477500752,0.323245475240921,0.999910785445202
"PWY-5505: L-glutamate and L-glutamine biosynthesis",1510.18982334604,-0.26063651800248,0.264213323191378,-0.986462434423463,0.323906240536138,0.999910785445202
"OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)",24357.3587398909,-0.305735543699445,0.31213727001403,-0.979490669876438,0.327337596417693,0.999910785445202
"PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)",898.361474500328,-0.997322634008832,1.02272718547707,-0.975159992000812,0.329480904126587,0.999910785445202
"PWY-5384: sucrose degradation IV (sucrose phosphorylase)",4514.99672638465,-0.817499844988488,0.848540088807038,-0.963419237077898,0.335337176206842,0.999910785445202
"PWY-6859: all-trans-farnesol biosynthesis",2123.66210557577,-0.710604511205425,0.751275889732644,-0.94586359141421,0.344218165718191,0.999910785445202
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type",228.410815348615,-2.15446074976846,2.31031822277258,-0.932538525875852,0.351058286223948,0.999910785445202
"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)",39268.5015192838,0.108662006695322,0.119203662370641,0.911566008412211,0.361997222921209,0.999910785445202
"HEMESYN2-PWY: heme biosynthesis II (anaerobic)",84.2939015860553,-2.52098599889057,2.88697078674196,-0.873228787235353,0.382538386961412,0.999910785445202
"PWY-1861: formaldehyde assimilation II (RuMP Cycle)",258.675306271843,-2.47407111205707,2.83825575081151,-0.871687166087722,0.383379063523045,0.999910785445202
"PWY66-399: gluconeogenesis III",5041.97445151194,0.223252016081754,0.256897374215128,0.869031911142853,0.384829676757603,0.999910785445202
"LACTOSECAT-PWY: lactose and galactose degradation I",12913.6291981173,-0.496029702881376,0.571016303388926,-0.868678704859193,0.385022892254876,0.999910785445202
"PWY66-367: ketogenesis",37.1602092503666,-2.50363039680485,2.88898130200388,-0.866613568965732,0.386153776366187,0.999910785445202
"ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)",45491.7005407677,0.238546060746687,0.276072535731385,0.864070234711031,0.387549309050601,0.999910785445202
"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)",37115.7956931733,0.127856104840322,0.149987171663594,0.852446935442522,0.393966079247479,0.999910785445202
"PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)",2261.11538970025,-0.873570242010745,1.02643253397056,-0.851074194454366,0.394728139281302,0.999910785445202
"PWY-5659: GDP-mannose biosynthesis",4334.87309496467,0.301739367167225,0.361981492184835,0.833576781359726,0.404519514071708,0.999910785445202
"PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I",8531.8214518878,-0.254671083288885,0.3089768528483,-0.824240006787571,0.409803199254727,0.999910785445202
"HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)",279.572621965044,1.90245364301946,2.33182503822307,0.815864660441762,0.414577546236094,0.999910785445202
"P161-PWY: acetylene degradation",62.5258868197592,-2.34418346413813,2.88735212027577,-0.81188000856447,0.416860486692071,0.999910785445202
"PWY-5484: glycolysis II (from fructose 6-phosphate)",27272.183829091,-0.147348222072201,0.183685847765107,-0.802175147758939,0.422451650146627,0.999910785445202
"POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)",3102.58796714801,-0.940361948014582,1.18427155633767,-0.794042500625975,0.427170689586912,0.999910785445202
"PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)",39390.2482555031,0.077010600613692,0.0983377266523299,0.783123662050484,0.433554497289755,0.999910785445202
"PWY-6901: superpathway of glucose and xylose degradation",7615.81085451041,-0.267209746963108,0.344040000387219,-0.77668220748274,0.437346286729724,0.999910785445202
"RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)",16635.5893452117,-0.228488651065975,0.298476139309046,-0.765517309339742,0.44396356326205,0.999910785445202
"PENTOSE-P-PWY: pentose phosphate pathway",4449.88773795928,-0.283709518801296,0.37899113472378,-0.748591438710225,0.454103493793139,0.999910785445202
"PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)",334.182248597725,-1.22084577574386,1.63981776061347,-0.744500886054026,0.456573505368815,0.999910785445202
"PWY-5022: 4-aminobutanoate degradation V",618.240469579265,0.727106430900844,0.983728239452196,0.739133433137737,0.459825977090791,0.999910785445202
"COLANSYN-PWY: colanic acid building blocks biosynthesis",5758.49957214532,0.31975526837356,0.433995227545089,0.736771393045653,0.461261382537991,0.999910785445202
"PWY66-409: superpathway of purine nucleotide salvage",847.425607317434,1.78378539394605,2.42248343216428,0.736345755872679,0.461520307074347,0.999910785445202
"PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)",158.81100189288,-1.15923195883997,1.57576895534359,-0.735661122722907,0.461936954871638,0.999910785445202
"METH-ACETATE-PWY: methanogenesis from acetate",1870.46381901847,-0.700335080068945,0.955934283636886,-0.732618436284652,0.463791183328964,0.999910785445202
"PWY-5265: peptidoglycan biosynthesis II (staphylococci)",829.904217235626,-1.68972451897591,2.41007896912365,-0.701107532418461,0.483235909923806,0.999910785445202
"PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis",329.17925792457,-1.99414953693299,2.88568300954454,-0.691049408523819,0.48953449181655,0.999910785445202
"PWY-6902: chitin degradation II (Vibrio)",244.479684188679,-1.43106259927118,2.10772117175899,-0.678962008089949,0.497161934549559,0.999910785445202
"PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation",2003.9567044677,-0.268323819994846,0.401163904813383,-0.66886331690202,0.503582672262526,0.999910785445202
"PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)",10215.7407478863,-0.217083467893666,0.325237796692699,-0.667460762866924,0.504477864522271,0.999910785445202
"PWY-5690: TCA cycle II (plants and fungi)",1193.57729970154,0.619418679475803,0.929599509155615,0.666328535433975,0.505201130136243,0.999910785445202
"PWY-6595: superpathway of guanosine nucleotides degradation (plants)",1114.51529688024,-0.873657556595067,1.31593743888659,-0.663905084526103,0.506751061804295,0.999910785445202
"PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)",652.678907537652,-1.91068948451082,2.88551729699468,-0.662165320062659,0.507865277198816,0.999910785445202
"PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)",1154.01546124541,1.62732312943508,2.47009343511642,0.658810353608498,0.510017557883044,0.999910785445202
"UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I",22415.2467698202,-0.243665156939639,0.374681974951438,-0.650325271108173,0.515482136670273,0.999910785445202
"HISTSYN-PWY: L-histidine biosynthesis",18110.4167942515,0.0839510835090673,0.129710988320428,0.647216435524189,0.517491875644125,0.999910785445202
"PWY-6263: superpathway of menaquinol-8 biosynthesis II",189.178438740972,-1.8557311834743,2.88589038160713,-0.643035922397323,0.520200791022676,0.999910785445202
"PWY-5913: TCA cycle VI (obligate autotrophs)",785.869843305147,-1.19288976577061,1.89061657144864,-0.630952771590587,0.528071405361017,0.999910785445202
"SO4ASSIM-PWY: sulfate reduction I (assimilatory)",275.471861025097,-1.34302306618205,2.16228179096567,-0.621113802924946,0.534524748104829,0.999910785445202
"PWY-5189: tetrapyrrole biosynthesis II (from glycine)",70.8546196944165,-1.78422684379763,2.88673554474243,-0.618077692307913,0.536524126359335,0.999910785445202
"P562-PWY: myo-inositol degradation I",386.860887657852,-1.22954670896741,1.99583587809706,-0.616056020668254,0.537857546935969,0.999910785445202
"PWY-5675: nitrate reduction V (assimilatory)",51.5887262859365,-1.33223605643885,2.18235088690768,-0.61045914496664,0.541557699059228,0.999910785445202
"TRNA-CHARGING-PWY: tRNA charging",47977.1998619235,0.0271195831271135,0.0447059650107603,0.606621132562199,0.54410237253179,0.999910785445202
"PWY-6143: CMP-pseudaminate biosynthesis",855.390103452835,-0.591884284030273,0.976257923235948,-0.606278597021151,0.544329768612698,0.999910785445202
"KETOGLUCONMET-PWY: ketogluconate metabolism",113.310124539272,-1.52839093855898,2.5240644167911,-0.605527706975902,0.544828420657548,0.999910785445202
"RHAMCAT-PWY: L-rhamnose degradation I",4424.23894931303,-0.186967445712379,0.309033756768661,-0.605006545781148,0.545174647398766,0.999910785445202
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",309.862282695532,-1.55978379870886,2.61180669906553,-0.597204915381727,0.550370577859022,0.999910785445202
"CRNFORCAT-PWY: creatinine degradation I",61.6367472487431,-1.71860898592259,2.88690132152745,-0.595312688073897,0.551634476213665,0.999910785445202
"PWY0-781: aspartate superpathway",317.030348048022,-1.54693702528886,2.61338700778866,-0.591928030819212,0.55389878246165,0.999910785445202
"PWY-7234: inosine-5'-phosphate biosynthesis III",11981.8758882568,-0.181403899820446,0.306581632641927,-0.591698524980841,0.554052484457633,0.999910785445202
"ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis",411.824596996844,-1.17063646852344,1.98973438957374,-0.588338058917616,0.556305404613647,0.999910785445202
"P441-PWY: superpathway of N-acetylneuraminate degradation",385.68426987756,-1.26768011540631,2.15925675312034,-0.587090957837407,0.557142620054929,0.999910785445202
"TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA",54.2869423071662,1.69257243920009,2.8869795019335,0.586277955235402,0.557688742720955,0.999910785445202
"PWY-5130: 2-oxobutanoate degradation I",254.099923993625,1.49565766882016,2.59065334846154,0.577328367652261,0.563717653926538,0.999910785445202
"PWY-7242: D-fructuronate degradation",2547.63633364716,-0.23474626440392,0.413888366732119,-0.56717289799028,0.570596719378565,0.999910785445202
"PWY0-1479: tRNA processing",342.375112037511,0.836752723981574,1.48797783337856,0.562342197048504,0.573882893545975,0.999910785445202
"NAGLIPASYN-PWY: lipid IVA biosynthesis",720.638630663424,-1.04120668049798,1.86995373209827,-0.556808792979943,0.577658075547395,0.999910785445202
"P122-PWY: heterolactic fermentation",174.264505491406,-1.35724839863919,2.55642415387433,-0.530916748139093,0.595476471291861,0.999910785445202
"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",94.7762789830482,1.52221420900647,2.88623653219164,0.527404525591873,0.59791270145373,0.999910785445202
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate",1561.73278756612,-0.361491536088327,0.686557877493078,-0.526527402770892,0.598521817675468,0.999910785445202
"GLUCONEO-PWY: gluconeogenesis I",24207.6566077802,-0.0535171141962099,0.101929031552838,-0.525042898778724,0.599553369478133,0.999910785445202
"PWY-2942: L-lysine biosynthesis III",35154.1861346042,0.0458699255588781,0.0894755266250163,0.512653317494455,0.608193849972265,0.999910785445202
"PWY-6731: starch degradation III",532.368483573086,-0.790178849451744,1.55746669722923,-0.507348793304853,0.611910108235031,0.999910785445202
"PWY-6531: mannitol cycle",51.4012170535821,-1.46275420989615,2.88704413515867,-0.506661533879099,0.612392324818733,0.999910785445202
"PWY-2941: L-lysine biosynthesis II",18541.8386998327,-0.18376383981962,0.366308797793562,-0.501663735423528,0.615904078007085,0.999910785445202
"PWY-7237: myo-, chiro- and scillo-inositol degradation",3310.46211163525,-1.00369226538,2.01266806376098,-0.498687430606141,0.617999600873753,0.999910785445202
"CITRULBIO-PWY: L-citrulline biosynthesis",170.696336509049,0.788775491979785,1.59360513988436,0.494962944231608,0.620626277836177,0.999910785445202
"GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff",1151.85949245729,-1.11615091807549,2.27209293017182,-0.491243515286624,0.623254224908676,0.999910785445202
"P108-PWY: pyruvate fermentation to propanoate I",687.170665958502,0.560492328569609,1.16921670463544,0.47937420526708,0.631672440609518,0.999910785445202
"PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I",3236.68666458855,-0.187892840212136,0.39665088057929,-0.473698280809884,0.635715079479694,0.999910785445202
"PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)",1141.6624879214,0.90001360034793,1.90707398334765,0.471934286874419,0.636973693897136,0.999910785445202
"PWY-6969: TCA cycle V (2-oxoglutarate synthase)",634.22113602773,1.03373095125658,2.20040815481366,0.469790547265138,0.638504668572588,0.999910785445202
"PWY-6612: superpathway of tetrahydrofolate biosynthesis",541.045560560374,-0.649444043715258,1.38933713264998,-0.467448849133203,0.64017878014807,0.999910785445202
"PWY-7761: NAD salvage pathway II (PNC IV cycle)",343.949430783655,-1.01170880911338,2.17718807136164,-0.464685996777781,0.642156337821791,0.999910785445202
"PWY-6630: superpathway of L-tyrosine biosynthesis",475.069879410275,0.909863359628595,1.98658107806798,0.458004644096112,0.646949104767854,0.999910785445202
"FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage",798.028099964712,-0.639746703242753,1.41297297389351,-0.452766411716922,0.650716952182517,0.999910785445202
"PWY-5723: Rubisco shunt",214.272528521856,-1.29132751945717,2.8700542716714,-0.449931394051707,0.652759909927712,0.999910785445202
"PWY0-1297: superpathway of purine deoxyribonucleosides degradation",435.88920950734,0.6219806258342,1.39847313936356,0.444756934064004,0.656495419862276,0.999910785445202
"CENTFERM-PWY: pyruvate fermentation to butanoate",1954.00190622601,-0.154695725882282,0.350459011560565,-0.44140889741552,0.658917002080789,0.999910785445202
"PWY-I9: L-cysteine biosynthesis VI (from L-methionine)",2760.22098500085,-1.00384901513648,2.34933719953931,-0.427290307808232,0.669167891361956,0.999910785445202
"PWY-841: superpathway of purine nucleotides de novo biosynthesis I",21688.4847483138,0.0559197152919963,0.131122095399607,0.426470574021684,0.669764985511888,0.999910785445202
"PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation",2456.62982171286,-0.146472963694329,0.344040953239688,-0.42574281438025,0.670295260651235,0.999910785445202
"PWY0-1261: anhydromuropeptides recycling",1542.79288511049,-0.890958014386401,2.10251042618276,-0.42375914206713,0.67174147832381,0.999910785445202
