feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
FAO.PWY..fatty.acid..beta..oxidation.I	Groups	DY	0.42639262792899	0.561051547350776	30	11	0.453613546175895	0.999279278975494
FASYN.ELONG.PWY..fatty.acid.elongation....saturated	Groups	DY	0.297000866229636	1.16470034138158	30	20	0.800585321905161	0.999279278975494
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.	Groups	DY	0.183541404456511	0.609034906749614	30	10	0.765363483068169	0.999279278975494
FERMENTATION.PWY..mixed.acid.fermentation	Groups	DY	0.453139728701128	0.380713612345333	30	27	0.243946968800721	0.999279278975494
FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation	Groups	DY	0.125874571991997	0.505444050982387	30	12	0.805149453801938	0.999279278975494
FUCCAT.PWY..fucose.degradation	Groups	DY	-0.358332225945312	0.82356302561257	30	21	0.666825292194345	0.999279278975494
GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation	Groups	DY	0.326143815886897	0.64114216246736	30	18	0.61495329378847	0.999279278975494
GALACTARDEG.PWY..D.galactarate.degradation.I	Groups	DY	0.122852043430188	0.34698146460109	30	7	0.725946799364933	0.999279278975494
GALACTUROCAT.PWY..D.galacturonate.degradation.I	Groups	DY	0.22825454649259	0.83890448565272	30	27	0.787551882866383	0.999279278975494
GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation	Groups	DY	-0.136043247511211	0.716175973130878	30	25	0.8507126041145	0.999279278975494
GLUCARDEG.PWY..D.glucarate.degradation.I	Groups	DY	0.225420273694012	0.335211441677992	30	5	0.506795329870138	0.999279278975494
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation	Groups	DY	0.122852043430188	0.34698146460109	30	7	0.725946799364933	0.999279278975494
GLUCONEO.PWY..gluconeogenesis.I	Groups	DY	-0.112294183752706	0.323764573428734	30	28	0.731305521336645	0.999279278975494
GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation	Groups	DY	0.330396127060174	0.334321507099858	30	8	0.331489631143188	0.999279278975494
GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation	Groups	DY	0.36310975075148	0.672158298919952	30	18	0.593320300317516	0.999279278975494
GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation	Groups	DY	0.0691719696680958	0.65240726756347	30	10	0.916317890729183	0.999279278975494
GLUDEG.I.PWY..GABA.shunt	Groups	DY	-0.491891591453396	0.8151370435636	30	10	0.55106931652342	0.999279278975494
GLUTORN.PWY..L.ornithine.biosynthesis	Groups	DY	0.329269539991774	0.491801091389792	30	19	0.508649065774245	0.999279278975494
GLUTORN.PWY..L.ornithine.biosynthesis.I	Groups	DY	-0.088428527736514	0.366005506850349	30	11	0.810847413877485	0.999279278975494
GLYCOCAT.PWY..glycogen.degradation.I..bacterial.	Groups	DY	0.401231522929382	0.227201532794873	30	5	0.0883037696617558	0.999279278975494
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.	Groups	DY	-0.247111667061376	0.374676478429269	30	30	0.514941778583446	0.999279278975494
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff	Groups	DY	0.452185947037044	0.387979944645735	30	10	0.253654388767323	0.999279278975494
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	Groups	DY	0.00877581788638466	0.129361138336437	30	30	0.946395390262722	0.999279278975494
GLYOXYLATE.BYPASS..glyoxylate.cycle	Groups	DY	-0.0523406594806048	0.312670181273063	30	7	0.868259320765602	0.999279278975494
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol	Groups	DY	0.00939928062261129	0.43315226365041	30	5	0.982841394722929	0.999279278975494
HEME.BIOSYNTHESIS.II..heme.biosynthesis.I..aerobic.	Groups	DY	0.23865484653184	0.364313308155257	30	7	0.517761468043516	0.999279278975494
HEMESYN2.PWY..heme.biosynthesis.II..anaerobic.	Groups	DY	0.391620135958309	0.382911384340423	30	9	0.315184713985408	0.999279278975494
HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.	Groups	DY	0.340004329666181	0.327835712993338	30	14	0.308554951882061	0.999279278975494
HISDEG.PWY..L.histidine.degradation.I	Groups	DY	0.220624435012061	1.26375935453328	30	24	0.862667536770415	0.999279278975494
HISTSYN.PWY..L.histidine.biosynthesis	Groups	DY	0.0955049284123252	0.201529497640741	30	30	0.639245447714162	0.999279278975494
HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I	Groups	DY	0.334087877496163	0.454664978180769	30	14	0.468571172840513	0.999279278975494
HSERMETANA.PWY..L.methionine.biosynthesis.III	Groups	DY	-0.308204842578962	0.336728102869861	30	30	0.367853649611644	0.999279278975494
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.	Groups	DY	0.051303858535747	0.116130686816459	30	30	0.662043856297564	0.999279278975494
KETOGLUCONMET.PWY..ketogluconate.metabolism	Groups	DY	0.789816192102957	0.395687501122795	30	8	0.0557362324866296	0.999279278975494
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	Groups	DY	0.193223540139774	0.722796236317165	30	29	0.79117603789351	0.999279278975494
MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis	Groups	DY	0.315926758788395	0.509609579052673	30	14	0.54031090712927	0.999279278975494
METH.ACETATE.PWY..methanogenesis.from.acetate	Groups	DY	0.125377312046015	0.378261765044487	30	22	0.742767818269679	0.999279278975494
METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis	Groups	DY	0.323257011913722	0.447077439228148	30	14	0.47564931900523	0.999279278975494
NAGLIPASYN.PWY..lipid.IVA.biosynthesis	Groups	DY	0.688974493739483	0.667907245367565	30	11	0.311115000968455	0.999279278975494
NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I	Groups	DY	-0.464730533046802	1.64330505198719	30	13	0.779408560056829	0.999279278975494
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.	Groups	DY	0.201230511385933	0.428078319313413	30	19	0.641939605375418	0.999279278975494
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I	Groups	DY	-0.0843217646234842	0.422559223680188	30	11	0.843274526850489	0.999279278975494
OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.	Groups	DY	-0.327187355432295	0.36008880706651	30	30	0.371300561033442	0.999279278975494
P108.PWY..pyruvate.fermentation.to.propanoate.I	Groups	DY	-0.319869233021337	0.834303956054107	30	20	0.704321431155575	0.999279278975494
P161.PWY..acetylene.degradation	Groups	DY	0.337113233937573	0.482198018946982	30	6	0.490245579009263	0.999279278975494
P161.PWY..acetylene.degradation..anaerobic.	Groups	DY	0.0385285808558127	0.633833196015512	30	9	0.951960955276319	0.999279278975494
P162.PWY..L.glutamate.degradation.V..via.hydroxyglutarate.	Groups	DY	0.341724526679347	0.15888218348628	30	4	0.0402688269773772	0.999279278975494
P164.PWY..purine.nucleobases.degradation.I..anaerobic.	Groups	DY	-0.124013579888949	0.450658795717282	30	28	0.78519626496323	0.999279278975494
P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I	Groups	DY	0.0544115424270047	0.204452138642206	30	5	0.792086453075394	0.999279278975494
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I	Groups	DY	-0.0656404342204899	0.310130326355902	30	11	0.833909775541189	0.999279278975494
P42.PWY..incomplete.reductive.TCA.cycle	Groups	DY	0.16516859763469	0.408177660210913	30	11	0.688810383106691	0.999279278975494
P441.PWY..superpathway.of.N.acetylneuraminate.degradation	Groups	DY	0.377603477818345	0.483698185424231	30	7	0.441553233294769	0.999279278975494
P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate	Groups	DY	0.0788004612225129	0.780205908509076	30	21	0.92027056900152	0.999279278975494
P562.PWY..myo.inositol.degradation.I	Groups	DY	0.451030377028847	0.532088618576147	30	14	0.403815104614611	0.999279278975494
PANTO.PWY..phosphopantothenate.biosynthesis.I	Groups	DY	-0.0804231280220196	0.297744144400478	30	30	0.78905794529474	0.999279278975494
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	Groups	DY	0.00565785353710484	0.314464822184486	30	19	0.985772826788376	0.999279278975494
PANTOSYN.PWY..superpathway.of.coenzyme.A.biosynthesis.I..bacteria.	Groups	DY	-0.069724509419582	0.465930439454286	30	11	0.882116825556619	0.999279278975494
PENTOSE.P.PWY..pentose.phosphate.pathway	Groups	DY	0.519551914615282	0.628651557468802	30	25	0.415533629277974	0.999279278975494
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	Groups	DY	-0.196231171740599	0.185123199686813	30	30	0.298201778196443	0.999279278975494
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	Groups	DY	0.781338625804966	0.989580375265879	30	12	0.436417117585981	0.999279278975494
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	Groups	DY	-0.0782786579294084	0.187273109605699	30	4	0.679141315116804	0.999279278975494
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I	Groups	DY	0.286076862772758	0.397106540924824	30	12	0.477248285900417	0.999279278975494
POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.	Groups	DY	0.339869310142476	1.06352111686365	30	12	0.751666654787306	0.999279278975494
PPGPPMET.PWY..ppGpp.biosynthesis	Groups	DY	-0.0375334024216296	0.451769807588393	30	7	0.934378400048185	0.999279278975494
PWY.1042..glycolysis.IV	Groups	DY	-0.0856525226941969	0.358192273338892	30	11	0.812750783639876	0.999279278975494
PWY.1042..glycolysis.IV..plant.cytosol.	Groups	DY	0.0148171830842044	0.260102743176002	30	19	0.954976344957082	0.999279278975494
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I	Groups	DY	0.0802068860564748	0.467991486622499	30	17	0.865153371449966	0.999279278975494
PWY.1861..formaldehyde.assimilation.II..RuMP.Cycle.	Groups	DY	-0.0329101471583548	0.500068059001763	30	8	0.94799568479995	0.999279278975494
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	Groups	DY	1.0875706935349	0.619837545287506	30	25	0.0902658483841991	0.999279278975494
PWY.2723..trehalose.degradation.V	Groups	DY	0.400297447443722	0.228722318981813	30	5	0.0910458223664678	0.999279278975494
PWY.2941..L.lysine.biosynthesis.II	Groups	DY	-0.798527620555316	0.80808911519217	30	28	0.331533354745746	0.999279278975494
PWY.2942..L.lysine.biosynthesis.III	Groups	DY	-0.153947080017133	0.23865594187565	30	30	0.524139906564328	0.999279278975494
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	Groups	DY	0.363104206862349	0.356769830498472	30	29	0.317508498987515	0.999279278975494
PWY.3841..folate.transformations.II	Groups	DY	-0.101425682794341	0.3025229328966	30	19	0.739923352482766	0.999279278975494
PWY.3841..folate.transformations.II..plants.	Groups	DY	-0.0802226420020896	0.282204297854691	30	11	0.778294067286062	0.999279278975494
PWY.4041...gamma..glutamyl.cycle	Groups	DY	-0.0447343389856309	0.584142117865357	30	28	0.939501263691649	0.999279278975494
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	Groups	DY	0.0149697727097964	0.270025511811814	30	19	0.956182931941535	0.999279278975494
PWY.4981..L.proline.biosynthesis.II..from.arginine.	Groups	DY	0.136243354536709	0.468033209663776	30	19	0.773122170448919	0.999279278975494
PWY.4984..urea.cycle	Groups	DY	0.510190569063512	0.727250031261639	30	21	0.488760235696124	0.999279278975494
PWY.5005..biotin.biosynthesis.II	Groups	DY	0.585154757865023	0.730187918243596	30	10	0.429662776764259	0.999279278975494
PWY.5022..4.aminobutanoate.degradation.V	Groups	DY	-0.460444221617065	0.792445429473248	30	10	0.565860190769972	0.999279278975494
PWY.5030..L.histidine.degradation.III	Groups	DY	-0.0136102232453067	1.00247965823784	30	16	0.98926408369421	0.999279278975494
PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation	Groups	DY	0.616029753091941	0.325877976048523	30	7	0.0691001065132288	0.999279278975494
PWY.5097..L.lysine.biosynthesis.VI	Groups	DY	-0.0807528707031271	0.230046110478042	30	30	0.728194098624179	0.999279278975494
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II	Groups	DY	-0.293695739344626	0.239870541457464	30	30	0.231006350497179	0.999279278975494
PWY.5103..L.isoleucine.biosynthesis.III	Groups	DY	0.0260414608943737	0.236768133660252	30	30	0.913204076686008	0.999279278975494
PWY.5104..L.isoleucine.biosynthesis.IV	Groups	DY	-0.00286084855288697	0.365403674892833	30	19	0.993808717553734	0.999279278975494
PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP.	Groups	DY	0.156262979700918	0.812029460696372	30	10	0.848790314062019	0.999279278975494
PWY.5136..fatty.acid..beta..oxidation.II..peroxisome.	Groups	DY	0.479415323956717	0.551525274342381	30	11	0.392099001794541	0.999279278975494
PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	Groups	DY	0.167139448704095	0.640125063765019	30	12	0.795922969400041	0.999279278975494
PWY.5177..glutaryl.CoA.degradation	Groups	DY	0.977908672962435	0.704438828860129	30	17	0.176020339695239	0.999279278975494
PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.	Groups	DY	-0.293210933368085	0.433811825337719	30	30	0.504652488633775	0.999279278975494
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.	Groups	DY	-0.0944588534417542	0.338876385365749	30	5	0.782491703798641	0.999279278975494
PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.	Groups	DY	-0.090043123518591	0.545889148006151	30	11	0.870170294806696	0.999279278975494
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.	Groups	DY	1.01007635068236	0.760078202210444	30	16	0.194605731653705	0.999279278975494
PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.	Groups	DY	0.431146735708554	0.421754024679227	30	11	0.315404500408995	0.999279278975494
PWY.5367..petroselinate.biosynthesis	Groups	DY	0.109286062855211	0.946442058057086	30	10	0.908896409464461	0.999279278975494
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.	Groups	DY	0.0151633393375158	1.28479642691428	30	23	0.990667170173142	0.999279278975494
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	Groups	DY	-0.0182975488966468	0.155943595230321	30	30	0.907432687120077	0.999279278975494
PWY.5505..L.glutamate.and.L.glutamine.biosynthesis	Groups	DY	0.0726935982444891	0.3747627895122	30	16	0.847597976074398	0.999279278975494
PWY.5659..GDP.mannose.biosynthesis	Groups	DY	-0.322451070916772	0.459098815975822	30	30	0.488255080080057	0.999279278975494
PWY.5667..CDP.diacylglycerol.biosynthesis.I	Groups	DY	-0.0434196052453409	0.106793721890346	30	30	0.687411559508518	0.999279278975494
PWY.5675..nitrate.reduction.V..assimilatory.	Groups	DY	0.172540393790351	0.543429643312194	30	8	0.753217813010607	0.999279278975494
PWY.5676..acetyl.CoA.fermentation.to.butanoate.II	Groups	DY	-0.0105182262388402	0.789890493336561	30	13	0.989470067593699	0.999279278975494
PWY.5686..UMP.biosynthesis	Groups	DY	0.00370670186766889	0.262114061393547	30	19	0.988817327651216	0.999279278975494
PWY.5686..UMP.biosynthesis.I	Groups	DY	-0.0886842787575652	0.276187704328479	30	11	0.750518046427239	0.999279278975494
PWY.5690..TCA.cycle.II..plants.and.fungi.	Groups	DY	-0.0163927075005007	0.781407350696763	30	16	0.983411639650373	0.999279278975494
PWY.5695..inosine.5..phosphate.degradation	Groups	DY	-0.0634598282671367	0.718564850469335	30	11	0.930255199838161	0.999279278975494
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	Groups	DY	0.00967142469829757	0.302224871138489	30	19	0.974698472283965	0.999279278975494
PWY.5723..Rubisco.shunt	Groups	DY	1.60613125034423	0.673613231881186	30	12	0.0241239932898237	0.999279278975494
PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.	Groups	DY	0.0570732940265834	0.878171022082186	30	10	0.948642893438256	0.999279278975494
PWY.5913..TCA.cycle.VI..obligate.autotrophs.	Groups	DY	0.0671667643400864	0.848159936578003	30	19	0.93744384830282	0.999279278975494
PWY.5913..partial.TCA.cycle..obligate.autotrophs.	Groups	DY	-0.114446545991762	0.539269757894113	30	9	0.833468849718833	0.999279278975494
PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate	Groups	DY	0.00346471150862366	0.192350264736578	30	4	0.98575661469037	0.999279278975494
PWY.5941..glycogen.degradation.II	Groups	DY	-0.0516817337791208	0.363502647747075	30	11	0.887958277931082	0.999279278975494
PWY.5941..glycogen.degradation.II..eukaryotic.	Groups	DY	-0.305269826861772	0.451772028740176	30	11	0.504763662101975	0.999279278975494
PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.	Groups	DY	-0.0322365161979177	0.727146777195846	30	7	0.964953717718145	0.999279278975494
PWY.5973..cis.vaccenate.biosynthesis	Groups	DY	-0.183032063724923	0.319414499329764	30	30	0.57120231246315	0.999279278975494
PWY.5981..CDP.diacylglycerol.biosynthesis.III	Groups	DY	-0.0764870051518068	0.381988314885139	30	11	0.842744911931077	0.999279278975494
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.	Groups	DY	0.260667672874313	1.13636079927622	30	20	0.820234650166604	0.999279278975494
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	Groups	DY	-0.0891040869024607	0.203657557641439	30	30	0.66509120095634	0.999279278975494
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	Groups	DY	-0.134936894845198	0.178015362518296	30	30	0.454779733979286	0.999279278975494
PWY.6123..inosine.5..phosphate.biosynthesis.I	Groups	DY	-0.328937700548777	0.290369987703036	30	30	0.266896322510363	0.999279278975494
PWY.6124..inosine.5..phosphate.biosynthesis.II	Groups	DY	-0.351341519280778	0.307766046157624	30	30	0.263295376614186	0.999279278975494
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II	Groups	DY	0.107975395265572	0.914976919063468	30	22	0.906903131418847	0.999279278975494
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	Groups	DY	0.2375221016455	0.518082650823309	30	29	0.650158039113115	0.999279278975494
PWY.6143..CMP.pseudaminate.biosynthesis	Groups	DY	0.567280305155992	0.570585399206794	30	11	0.328636575821175	0.999279278975494
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I	Groups	DY	0.0338873515001297	0.89206084582861	30	22	0.969967033320782	0.999279278975494
PWY.6151..S.adenosyl.L.methionine.cycle.I	Groups	DY	0.0898354938495901	0.31365062450334	30	19	0.776665873834324	0.999279278975494
PWY.6151..S.adenosyl.L.methionine.salvage.I	Groups	DY	-0.0850732167747108	0.416328136233249	30	11	0.839564512187527	0.999279278975494
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	Groups	DY	-0.0753158590860469	0.203360989324383	30	30	0.713904597470909	0.999279278975494
PWY.6168..flavin.biosynthesis.III..fungi.	Groups	DY	-0.0169244393255418	0.372994847200867	30	19	0.964130907218929	0.999279278975494
PWY.621..sucrose.degradation.III..sucrose.invertase.	Groups	DY	0.214658322962657	0.915206958938205	30	26	0.816267659979327	0.999279278975494
PWY.6270..isoprene.biosynthesis.I	Groups	DY	0.386553562091536	1.59451458301769	30	12	0.810216209808534	0.999279278975494
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	Groups	DY	-0.134936894845198	0.178015362518296	30	30	0.454779733979286	0.999279278975494
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.	Groups	DY	0.295987038159134	1.19886987570946	30	20	0.806795837011883	0.999279278975494
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.	Groups	DY	0.107608847269382	0.987718236802553	30	10	0.914021634948003	0.999279278975494
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	Groups	DY	-0.105478124330937	0.755165784909422	30	7	0.889916288413817	0.999279278975494
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.	Groups	DY	0.139002087836895	0.938458687037731	30	10	0.883311622988716	0.999279278975494
PWY.6305..putrescine.biosynthesis.IV	Groups	DY	-0.446019302390969	0.659399756109816	30	11	0.504335035968616	0.999279278975494
PWY.6305..superpathway.of.putrescine.biosynthesis	Groups	DY	-0.0656956528558862	0.497865192101803	30	10	0.895963771978261	0.999279278975494
PWY.6317..D.galactose.degradation.I..Leloir.pathway.	Groups	DY	-0.0812689461686173	0.256072223532547	30	11	0.753319484187227	0.999279278975494
PWY.6317..galactose.degradation.I..Leloir.pathway.	Groups	DY	0.206226128190228	0.3050425492217	30	19	0.504550780274998	0.999279278975494
PWY.6353..purine.nucleotides.degradation.II..aerobic.	Groups	DY	0.573790303462685	0.571522985431752	30	23	0.323992357427867	0.999279278975494
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	Groups	DY	-0.18367399670293	0.130928015344431	30	30	0.171649638949154	0.999279278975494
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	Groups	DY	-0.217432140846879	0.132135416036792	30	30	0.111042824548295	0.999279278975494
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	Groups	DY	-0.213982288253355	0.190466004073194	30	30	0.270779724984002	0.999279278975494
PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.	Groups	DY	0.780711264993824	0.382367077482097	30	4	0.050695667303283	0.999279278975494
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation	Groups	DY	0.542634862257979	0.621849988813622	30	27	0.390295563465565	0.999279278975494
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	Groups	DY	0.200619016414412	0.587241639409941	30	12	0.735180530992251	0.999279278975494
PWY.6527..stachyose.degradation	Groups	DY	-0.0149709591556895	0.163926418603357	30	30	0.927882765215277	0.999279278975494
PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III	Groups	DY	0.208532577894651	0.615351235429611	30	12	0.737225632148075	0.999279278975494
PWY.6549..L.glutamine.biosynthesis.III	Groups	DY	0.516288243995911	0.541943010984712	30	26	0.348913779878154	0.999279278975494
PWY.6588..pyruvate.fermentation.to.acetone	Groups	DY	0.385853061211198	0.543525611586713	30	6	0.483632072652043	0.999279278975494
PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation	Groups	DY	0.524233003223012	0.808797660928998	30	20	0.522159542484515	0.999279278975494
PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.	Groups	DY	0.617063324538061	0.621305429904722	30	26	0.32913187638022	0.999279278975494
PWY.6606..guanosine.nucleotides.degradation.II	Groups	DY	-0.185796115198932	0.483938628001646	30	30	0.703934141487899	0.999279278975494
PWY.6607..guanosine.nucleotides.degradation.I	Groups	DY	0.503278609590107	0.427882567016047	30	7	0.249415728223571	0.999279278975494
