feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.	Groups	Y	-0.884904810623036	0.598993336652629	22	22	0.155164614362923	0.763748793989468
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.	Groups	Y	-0.884904810623036	0.598993336652629	22	22	0.155164614362923	0.763748793989468
PWY66.367..ketogenesis	Groups	Y	-0.448157982376958	0.306806293502365	22	4	0.159625033939428	0.770456830480973
PWY.7237..myo...chiro..and.scillo.inositol.degradation	Groups	Y	-0.645296343167754	0.444370514931128	22	12	0.161965902295507	0.771469166197019
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.	Groups	Y	-0.58439116938874	0.409531666361838	22	12	0.169013739529879	0.784397098843799
P441.PWY..superpathway.of.N.acetylneuraminate.degradation	Groups	Y	-1.02599356718614	0.718444815837036	22	10	0.168700420749706	0.784397098843799
CITRULBIO.PWY..L.citrulline.biosynthesis	Groups	Y	0.759110118964762	0.543412504521184	22	13	0.177742859613778	0.784669697319361
CRNFORCAT.PWY..creatinine.degradation.I	Groups	Y	-0.539127710963402	0.382481013155026	22	6	0.174032196161869	0.784669697319361
PWY.5130..2.oxobutanoate.degradation.I	Groups	Y	1.0242481988583	0.728589130189713	22	8	0.175130222130968	0.784669697319361
SO4ASSIM.PWY..sulfate.reduction.I..assimilatory.	Groups	Y	-0.872152187561428	0.622586873273412	22	10	0.176583598345913	0.784669697319361
NAGLIPASYN.PWY..lipid.IVA.biosynthesis	Groups	Y	-0.659613329243162	0.488316759547147	22	12	0.191848763386252	0.836737980070159
PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle.	Groups	Y	1.12130250379823	0.844275399783202	22	9	0.199095437238649	0.838052886981292
PWY.6901..superpathway.of.glucose.and.xylose.degradation	Groups	Y	-0.568680318589898	0.424847902707362	22	22	0.195735626245184	0.838052886981292
PWY66.409..superpathway.of.purine.nucleotide.salvage	Groups	Y	0.947543695686134	0.712161323001413	22	9	0.198319921968353	0.838052886981292
P562.PWY..myo.inositol.degradation.I	Groups	Y	-0.861056522167352	0.652514453260944	22	11	0.201876624489068	0.839992391552215
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.	Groups	Y	-0.60054752679231	0.458670417276226	22	22	0.205268562752816	0.844400224051357
PENTOSE.P.PWY..pentose.phosphate.pathway	Groups	Y	-0.591738453045238	0.458961426172715	22	22	0.212006539450464	0.862318733495144
FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage	Groups	Y	-0.781232417759809	0.621068235066461	22	15	0.222922161627625	0.877150244665219
PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis	Groups	Y	-0.787757734236187	0.625231797154713	22	15	0.222193297641355	0.877150244665219
PWY0.1261..anhydromuropeptides.recycling	Groups	Y	-0.605255718223044	0.479567206695265	22	11	0.221437302463569	0.877150244665219
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I	Groups	Y	-0.746766453082214	0.630172779044235	22	14	0.24990061474364	0.903432319330737
GLUCONEO.PWY..gluconeogenesis.I	Groups	Y	-0.220561591611551	0.185272957285991	22	22	0.247801310642722	0.903432319330737
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	Groups	Y	-0.514247606992405	0.430748944928993	22	4	0.246507154792101	0.903432319330737
POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.	Groups	Y	-1.30735314186015	1.06453552763721	22	18	0.233667812040454	0.903432319330737
PWY.5676..acetyl.CoA.fermentation.to.butanoate.II	Groups	Y	0.654499387411941	0.55492294197166	22	18	0.252062608432056	0.903432319330737
PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium.	Groups	Y	-0.558152426519926	0.458148927667921	22	5	0.237295621825041	0.903432319330737
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	Groups	Y	-0.745031886076556	0.622242450563682	22	14	0.24517563505534	0.903432319330737
PWY.6902..chitin.degradation.II..Vibrio.	Groups	Y	-0.6585577896943	0.551844535610745	22	10	0.246686865682488	0.903432319330737
TRNA.CHARGING.PWY..tRNA.charging	Groups	Y	-0.146826811582416	0.123663377208659	22	22	0.249016166932845	0.903432319330737
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	Groups	Y	-0.326071754272527	0.279499414053449	22	22	0.257083643231282	0.903536687861399
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.	Groups	Y	-0.749856054310475	0.642632141354903	22	14	0.25699544584173	0.903536687861399
HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent.	Groups	Y	0.572213224343961	0.49401011580482	22	9	0.260385472554039	0.906341741005404
X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis	Groups	Y	-0.199209050080321	0.348342559824431	22	12	0.573777473620916	0.921089780720436
ANAEROFRUCAT.PWY..homolactic.fermentation	Groups	Y	-0.327419243042711	0.342684554394253	22	22	0.350755381942822	0.921089780720436
ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	Groups	Y	-0.210482558967452	0.233020201279479	22	22	0.377128514717196	0.921089780720436
ARGORNPROST.PWY..arginine..ornithine.and.proline.interconversion	Groups	Y	-0.445666696457841	0.410079356820811	22	9	0.290058361127786	0.921089780720436
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.	Groups	Y	0.148033174252639	0.182747387052747	22	22	0.427449220977909	0.921089780720436
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	Groups	Y	0.261977070360309	0.255740437590973	22	22	0.317884143557431	0.921089780720436
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis	Groups	Y	0.153132376632406	0.299606910861775	22	22	0.614869562048872	0.921089780720436
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis	Groups	Y	0.148591801676198	0.341402649384406	22	10	0.668049527205128	0.921089780720436
CENTFERM.PWY..pyruvate.fermentation.to.butanoate	Groups	Y	-0.320499063338879	0.392856502384624	22	22	0.424214882230289	0.921089780720436
COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals.	Groups	Y	-0.22631557429149	0.327283857500839	22	10	0.4972029643538	0.921089780720436
COA.PWY..coenzyme.A.biosynthesis.I	Groups	Y	-0.23146167566397	0.35441809905348	22	12	0.521145273934712	0.921089780720436
COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic.	Groups	Y	-0.168293756058281	0.310575769399509	22	10	0.59388982178857	0.921089780720436
COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I	Groups	Y	-0.59446889005706	0.723763772143717	22	9	0.421126130033291	0.921089780720436
DAPLYSINESYN.PWY..L.lysine.biosynthesis.I	Groups	Y	-0.262371778121351	0.401233386811637	22	22	0.520616382172113	0.921089780720436
DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	Groups	Y	-0.145448257483314	0.311047360712177	22	12	0.645119833399946	0.921089780720436
FAO.PWY..fatty.acid..beta..oxidation.I	Groups	Y	-0.295058829344466	0.67057643939445	22	12	0.664649793232454	0.921089780720436
FASYN.ELONG.PWY..fatty.acid.elongation....saturated	Groups	Y	-0.665890128988323	0.659089177799372	22	14	0.32441032766233	0.921089780720436
GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation	Groups	Y	-0.767924791331286	0.799431700877048	22	22	0.348229474469391	0.921089780720436
GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation	Groups	Y	0.677037199057581	0.945361907649266	22	9	0.482167345472748	0.921089780720436
GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation	Groups	Y	-0.44639478251641	0.418647955401606	22	12	0.299001625072362	0.921089780720436
GLUDEG.I.PWY..GABA.shunt	Groups	Y	-0.623814007374231	0.628753401389544	22	22	0.332979827708063	0.921089780720436
GLUTORN.PWY..L.ornithine.biosynthesis.I	Groups	Y	0.322570029042988	0.535205499387227	22	10	0.553479476848212	0.921089780720436
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff	Groups	Y	-0.650727373570155	0.691233460438214	22	10	0.357732598935645	0.921089780720436
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway	Groups	Y	-0.344699595374705	0.463116199360682	22	10	0.465348177396051	0.921089780720436
GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass	Groups	Y	0.183373854912738	0.235751802766671	22	4	0.445776136327277	0.921089780720436
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol	Groups	Y	-0.473502380422583	0.679012028071431	22	18	0.493617270529973	0.921089780720436
HISTSYN.PWY..L.histidine.biosynthesis	Groups	Y	-0.0529200800773286	0.114282422658488	22	22	0.648317616304515	0.921089780720436
HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I	Groups	Y	-0.447129162807181	0.974907566788461	22	16	0.651439445043136	0.921089780720436
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.	Groups	Y	0.116469993590532	0.204376484507364	22	22	0.575105589032305	0.921089780720436
KETOGLUCONMET.PWY..ketogluconate.metabolism	Groups	Y	-0.642235438410165	0.604743458917705	22	8	0.300893473798552	0.921089780720436
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	Groups	Y	-0.378468584874314	0.749428879050123	22	22	0.619071805464515	0.921089780720436
MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis	Groups	Y	-0.436020664212345	0.957383156989409	22	16	0.653705914093287	0.921089780720436
METH.ACETATE.PWY..methanogenesis.from.acetate	Groups	Y	-0.659008449674897	0.656516777309294	22	19	0.327468252848269	0.921089780720436
METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis	Groups	Y	-0.454959561614409	0.765756776028311	22	12	0.559085993886769	0.921089780720436
NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.	Groups	Y	-0.517744919641239	0.657033571699104	22	10	0.439934804359544	0.921089780720436
OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.	Groups	Y	-0.4022860763144	0.416965845638713	22	22	0.346169941401943	0.921089780720436
P124.PWY..Bifidobacterium.shunt	Groups	Y	-0.381510610059812	0.567537058991026	22	20	0.509134793671469	0.921089780720436
P23.PWY..reductive.TCA.cycle.I	Groups	Y	-0.211858733548771	0.224600593992792	22	6	0.35679953538605	0.921089780720436
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I	Groups	Y	-0.247576357282656	0.41753623712602	22	10	0.559863223336238	0.921089780720436
P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate	Groups	Y	-0.38772061325328	0.68677602951376	22	21	0.578656122299934	0.921089780720436
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	Groups	Y	-0.249904637609194	0.351119455525088	22	12	0.484847707495191	0.921089780720436
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	Groups	Y	-0.0991210827533223	0.13415806163102	22	22	0.468588181615676	0.921089780720436
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I	Groups	Y	-0.474824847641102	0.515950329380137	22	13	0.368388012044958	0.921089780720436
PPGPPMET.PWY..ppGpp.biosynthesis	Groups	Y	-0.415249600753275	0.513572170684125	22	12	0.42828686385713	0.921089780720436
PPGPPMET.PWY..ppGpp.metabolism	Groups	Y	0.538253413548509	0.861362211507534	22	10	0.539110331013523	0.921089780720436
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis	Groups	Y	-0.29273719025016	0.466459847151973	22	10	0.537384313929494	0.921089780720436
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	Groups	Y	0.142044263592606	0.14653321354508	22	22	0.343940488905822	0.921089780720436
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	Groups	Y	-0.168480940008547	0.347374286068202	22	12	0.632937303492494	0.921089780720436
PWY.4702..phytate.degradation.I	Groups	Y	-0.225615065221096	0.413631585293468	22	4	0.591476538170971	0.921089780720436
PWY.4981..L.proline.biosynthesis.II..from.arginine.	Groups	Y	-0.296998924998341	0.396138862992721	22	12	0.462143460477596	0.921089780720436
PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation	Groups	Y	0.307167255654536	0.643614712390368	22	10	0.638355597354882	0.921089780720436
PWY.5103..L.isoleucine.biosynthesis.III	Groups	Y	0.0523978312192648	0.100632748598478	22	22	0.608304103422803	0.921089780720436
PWY.5104..L.isoleucine.biosynthesis.IV	Groups	Y	-0.25676096000983	0.439146277393964	22	12	0.565299680129608	0.921089780720436
PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP.	Groups	Y	-0.338585099712762	0.469319222106434	22	10	0.478989397718129	0.921089780720436
PWY.5136..fatty.acid..beta..oxidation.II..peroxisome.	Groups	Y	-0.361127251025542	0.672860977174579	22	12	0.597392359995106	0.921089780720436
PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.	Groups	Y	-0.430742313418075	0.8512024465467	22	10	0.618361174318139	0.921089780720436
PWY.5177..glutaryl.CoA.degradation	Groups	Y	-0.559069896703433	0.98988033085276	22	12	0.578500229330543	0.921089780720436
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.	Groups	Y	-0.54639817592849	0.514940368141836	22	6	0.301295110972404	0.921089780720436
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.	Groups	Y	-0.65646761447466	1.0079166924709	22	21	0.522259579502595	0.921089780720436
PWY.5497..purine.nucleobases.degradation.II..anaerobic.	Groups	Y	-0.195594667984995	0.284567084579739	22	3	0.499761530625369	0.921089780720436
PWY.5656..mannosylglycerate.biosynthesis.I	Groups	Y	-0.207924454831819	0.240769144494257	22	4	0.398054883650799	0.921089780720436
PWY.5667..CDP.diacylglycerol.biosynthesis.I	Groups	Y	0.0569374816321433	0.0977524625586472	22	22	0.566762236910086	0.921089780720436
PWY.5675..nitrate.reduction.V..assimilatory.	Groups	Y	-0.305435414877209	0.684890914144936	22	9	0.660415064093991	0.921089780720436
PWY.5690..TCA.cycle.II..plants.and.fungi.	Groups	Y	0.534793380100319	0.483802769403354	22	19	0.282108911994691	0.921089780720436
PWY.5695..inosine.5..phosphate.degradation	Groups	Y	-0.145444863553455	0.288249278095993	22	10	0.619367902358064	0.921089780720436
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	Groups	Y	-0.395941728076293	0.471058545706151	22	12	0.410544499962744	0.921089780720436
PWY.5723..Rubisco.shunt	Groups	Y	-0.512047550052409	0.470589415717703	22	7	0.289490742811032	0.921089780720436
PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I	Groups	Y	-0.202513847705922	0.283989205135634	22	3	0.484019616025165	0.921089780720436
PWY.5840..superpathway.of.menaquinol.7.biosynthesis	Groups	Y	-0.148981513261533	0.325519370085005	22	3	0.652120344375535	0.921089780720436
PWY.5897..superpathway.of.menaquinol.11.biosynthesis	Groups	Y	-0.14133876979438	0.329722286756535	22	3	0.67275210994626	0.921089780720436
PWY.5898..superpathway.of.menaquinol.12.biosynthesis	Groups	Y	-0.14133876979438	0.329722286756535	22	3	0.67275210994626	0.921089780720436
PWY.5899..superpathway.of.menaquinol.13.biosynthesis	Groups	Y	-0.14133876979438	0.329722286756535	22	3	0.67275210994626	0.921089780720436
PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.	Groups	Y	-0.69642785681608	0.94494205988394	22	19	0.469677080358739	0.921089780720436
PWY.5913..TCA.cycle.VI..obligate.autotrophs.	Groups	Y	-0.8668820873436	0.911288701760539	22	12	0.352822484437602	0.921089780720436
PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate	Groups	Y	0.145251677389287	0.252774746405016	22	3	0.571949996099575	0.921089780720436
PWY.5941..glycogen.degradation.II	Groups	Y	0.265440984470639	0.536270925308995	22	10	0.626011369383334	0.921089780720436
PWY.5981..CDP.diacylglycerol.biosynthesis.III	Groups	Y	-0.270401748145752	0.376672624487704	22	10	0.481139848342047	0.921089780720436
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	Groups	Y	0.0783738205856116	0.0708827650212421	22	22	0.281987650882855	0.921089780720436
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II	Groups	Y	-0.162632244896351	0.215506961280903	22	22	0.459253810770613	0.921089780720436
